,0,1,2,3,4
0,17061,X-Acto Knife Cover,SummaryIf you have x-acto knife's laying around your office or home then this is for you. Print it to ensure safety! Super easy print! Print it in just 20 minutes! For best quality print with a brim and at 20 percent infill. Enjoy!,58089,Printerdude
0,17062,Yo yo,"SummaryFun yo yo I designed in blender. It works good. You can print it at 20% infill. You can get the string on Amazon.com or you could buy a cheap yo yo at the Dollar Tree and take the string off for the one you 3d printed, enjoy!",58089,Printerdude
0,17063,Sci-Noir Femme Fatale (18mm scale),"This character was modeled for our sci-fantasy tabletop RPG, Wayfarer: Things Beyond Wonder and for Wayfarer Tactics. If you want to print a 28mm scale version, just scale it up by 166.6%.
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,17064,Fantasy Warriors (18mm scale),"In the realm of Midgard, these brave soldiers fight in the name of the High King, defending his territories from rival warlords and from the armies of elves, dwarves, and giants that dwell in the worlds beyond.
These characters were modeled for our sci-fantasy tabletop RPG, Wayfarer: Things Beyond Wonder and for Wayfarer Tactics. If you want to print a 28mm scale version, just scale it up by 166.6%. Get a start on your 3D-printed fantasy army!
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,17065,Extraterrestrial Bio-Weapon (18mm scale),"Finding its genesis in a fusion of high science and unspeakable sorcery, this being was created with the sole purpose of bringing death to the enemies of its progenitors.
This character was modeled for our sci-fantasy tabletop RPG, Wayfarer: Things Beyond Wonder and for Wayfarer Tactics. If you want to print a 28mm scale version, just scale it up by 166.6%. Get a start on your 3D-printed fantasy army!
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,17066,Pocket-Tactics: War of the Sundered Realms (Tile Preview),"A new (and much enhanced) edition of Pocket-Tactics is on the way, and as we gear up for a Kickstarter campaign (along with our usual open-scource releases, don't worry there) I thought we'd release some of the 3D printable tiles. The walls and pillars fit into the tiles once they've been arranged, which ensures that you can still shuffle them and build your map in random configurations. We'll have way, way more soon, but for now, get a head start on your tile situation! These are obviously useful for lots of other games (25mm/1"" square grid tiles are handy that way).
I included a zip file of dual-extrusion prints. These are really good if you want the brickwork on the tiles to pop, and I plan on doing some variations with the walls as well.
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,17067,Temmie - Undertale,"""hOI!!!!!! i'm tEMMIE!!""
A little keychain of my favorite character in Undertale! 
Included a file of the full keychain + a file of just Temmie's face in case your print of her face didn't quite work out. (I printed mine at 0.4 of the original size and my printer struggled to get the 1 pixel eyes/nose) Feel free to reprint just her face and glue it on. ",14146,Karen
0,17068,Digital Space Maintainer Appliance (Dental),Digital Space Maintainer Appliance (Dental),10946,LabMagic 3D CAD
0,17069,Dark Repulser,"SummaryAnother sword from SAO, check out the Elucidator here http://www.thingiverse.com/thing:321634",58116,Rars
0,17070,Katana w/ Sheath - Full Size,SummaryKatanas are traditionally a Japanese curved single edge blade between 60â��73 cm. This is one was 3d printed in 2 pieces on my custom XXL Rostock Max w/ some spare filament. Its blade length is ~72cm and the total length is around 1m. This was a fun project and about 2 days worth of printing. The final weight of the katana was ~326g. It would undoubtedly break if struck strongly against something but it's surprisingly sturdy. I haven't seen another full size 3d printed Katana yet so I'd like to think this is the first worldwide. Good luck printing! Instructions1) Aquire printer that can print 1m in one dimension. 2) Print the sword blade w/ 3 perimeters and 0% infill 3) Print the handle w/ 3 perimeters and 20% infill 4)Join the blade to the handle 5) Print the sheath at 2 perimeters and 1% infill,58116,Rars
0,17071,Elucidator,"SummaryThe Infamous Elucidator from Sword Art Online. It is 42"" long(1.07m) and you probably can't print this. I printed this on my custom XXL Rostock Max. Total print time was around 15 hours.Instructions0% Infill, 3 perimeters",58116,Rars
0,17072,Great Wave Cup,SummaryEveryone's favorite Hokusai woodblock painting rendered as a lithophane on a cylinder http://en.wikipedia.org/wiki/Great_Wave InstructionsPrinted in black 1.75mm PLA 2 perimeters 0 infill 300% scale,58116,Rars
0,17077,Pocket Unemployment Map of the United States,"SummaryFor my long paper in my computational economics class I decided to do economic data visualization using my 3d printer. I took an unemployment map of the US by county in 2009 and turned it into a 3d object with the unemployment level displayed by relative height. It also functions as an accurate pocket map of the US.InstructionsPrinted with 40% infill. PLA/ABS works. The STL scales decently so feel free to print in any dimensions, I would suggest calibrating your E-retraction length because it will have strands if it isn't perfect. It would be really cool if someone else printed this before I turn in my paper on Friday, I would totally put that in the paper! Javascript I used can be found here: http://www.thingiverse.com/thing:15276 Economic Data was taken from the Bureau of Labor Statistics and the image can be found here: http://flowingdata.com/wp-content/uploads/2012/01/Unemployment-choropleth-425x278.png",58116,Rars
0,17079,SOUTH BEND LATHE MODEL 9C ( 1937-1940 ) CHANGE GEARS PART 1,"SummaryThis is the start of a set of change gears for cutting threads on an 8TPI imperial leadscrew lathe these was designed for a South Bend lathe model 9C. The teeth have 14.5 degree pressure angle The gear has a DP of 18 The module is 1.411 True involute form are 3/8"" wide with a centre bore of 0.5625"" key is 1/8""wide Will put up in sets of 5 If you have a need for any other gears please let me know and I can look at it for you.Print SettingsRafts: Doesn't MatterSupports: NoResolution: I used a 0.3Infill: 100 %Notes: the centre hole will print under size so will need cleaning out to fit the shafts and of course clean up around the teeth.",37629,TIMBOLOGIST
0,17080,on one plate Dual extruder CTC 3D printer,"SummaryThis extruder upgrade Require Support and works with V Groove Filament Guiding Bearing (3x12x4mm) as well as a normal flat Bearing (3x10x4mm) -If (VERSION_1) works for you, there is no reason to make this one!!! Here is the list of changes: 1)The pivoting arm was made even thinner at the top to make sure it will be compatible with all printer version (especially the ones with a cover on top of the extruder motors, like CTC printers, etc). 2) The v-groove gear now is easier to fit inside of the arm (less post-print work needed), also the V-groove hole was cut at the front to allow the smaller (3x10x4mm bearing) to be used in printers that don't use the V-groove bearing. 3) The base has a guide hole at the bottom for the filament. In previous design there was no guide, in some instances the filament wouldn't get loaded correct because of this. 4) Fixed offset spring alignment issue. THIS IS MY FINAL VERSION... I don't see how it can be improved any further. STILL doesn't fit your printer for some reason?!! SERIOUSLY?? The 3dm file is provided!! As always! Make your own changes :) Peace and love. just put on one plate for easy printing inspired by http://www.thingiverse.com/thing:628019",58121,3DArts_3DPrinting
0,17081,City Hall Downtown Brampton Ontario Canada,"SummaryThis is City Hall Brampton Ontario Canada Model you need to add support to print This thing was made by 3D Arts Inc. A 3D Printing Co.
Instructions: support require www.3darts.ca",58121,3DArts_3DPrinting
0,17082,wangbox_bothsidesqhole,SummaryIt is AC Adapter / Power supply / charger box good to build new one or repair old broken one if you have. basically it was build for wang ac adapter for the lamp but can be use in so many applications box size is as bellow This thing was made by www.3DARts.ca out side dimension 72 x 52 x 45 mm inside dimension 61x48x38mm also you can buy wang 12vac 60w ac adapter for your lamp as bellow If you do not want to make its available to buy direct online at www.azsurplus.comInstructionsafter print you just need 4 screws (3mm M3) and cable fasteners please see our other items uploaded on thingiverse to get cable holder/faster that you need to print twice. that also need 1x 3mm screw with nut for each cable holder http://www.thingiverse.com/thing:915737,58121,3DArts_3DPrinting
0,17083,Cable Holder for chargers and AC DC Adapters Cable_fastner,SummaryThis thing was made by www.3DArts.caInstructionsuse m3 screw and nut to fasten / secure the power cables more usefull if you are building new power supply,58121,3DArts_3DPrinting
0,17084,Collar Pin New our own Design simple customizeable Style PLA ABS,SummaryCollar Pin New our own Design simple customizeable Style PLA ABS Brooch Shirts Accessories colaredgeInstructionshi this is our Owen design (7July 2015 6:00pm )can print in any color also can add initial if you like free to use distribute modify use any standard 2mm M2 screw to hold for collars tell us we you want some thing different and add some comments that will incurage us to add more free things and share with community,58121,3DArts_3DPrinting
0,17087,Legotype Block 2 x 4 Pegs,Standard 2 x 4 Lego type block for modular construction assemblies.,52749,Matt Lukes
0,17090,XYZ Micro FPV camera case,"A remix of my original micro fpv case. Now made to fit the open RC F1 car the plate of plastic is a section of the cockpit which once installed will give you a first person view of the race track to give a true racing experience.   
For a free down load just visit its thingiverse page: http://www.thingiverse.com/thing:1310995 ,and leave a like thanks!",27173,Morgan Hawkins
0,17092,SOUTH BEND LATHE MODEL 9C ( 1937-1940 ) 127/100 METRIC TRANSLATI,"SummaryThis is a Metric Translation gear for cutting metric threads on an imperial leadscrew lathe this was designed for a South Bend lathe model 9C. photo is of 80/63 translation gear as I don't think this 127/100 would fit my present set up need to make another banjo to make it fit. The teeth have 14.5 degree pressure angle The gear has a DP of 18 The module is 1.411 True involute form The 127 tooth has an designed inside dia of 165mm but ends up about 164mm The 100 tooth has a designed inside dia of 127mm but ends up about 126mm The 100 tooth ring has 1mm step so it give a gap between the gears so it is 3/8"" wide + 1mm The 127 tooth ring is 3/8"" wide which is the width of the standard South Bend gears It's mainly a space problem that dictates which of the translation gears you use, there may be others but these are the common ones that I know of. The 127/100 metric translation gear which gives no errors in the generated pitches. The 80/63 gives an error of 0.0125% The another gear set 47/37 gives an error of -0.0212%Print SettingsRafts: NoSupports: NoResolution: I used a 0.3Infill: 100 %Notes: The centre I made is of hardwood as that is what I had laying around, but form board or marine ply would probably be a better option. I turned the timber so that the ABS ring just slipped over then cover with super glue and made sure it ran true before the glue set",37629,TIMBOLOGIST
0,17093,ignition cover for joyride 125 scooter,Summarymy ignition cover for joyride 125 scooter has broken so i modeled it and printed it it fits for joyride but maybe for more scooters. printed in pla but its better to use abs. all its have left to do is print a sticker on it or write what was on it.Print SettingsPrinter Brand: DeltaprintrPrinter: Deltaprintr KitRafts: NoSupports: NoResolution: 0.15Infill: 100 %,58191,ofir neger
0,17095,delta bed holder,Summarysimple bed holder for round bed fit to 180-220 mm round bed for delta printer,58191,ofir neger
0,17096,shelf pins,Summarythis is a simple design for pins to hold a closet shelf. just print and pin into closet holes to support the shelf .,58191,ofir neger
0,17097,kossel spool holder,Summarythis is a remix a made based on BOrax Kossel compact Filament Spool Holder concept. i found ball bearings at size of 19 mm OD 6 mm ID and 6 mm width so i made the parts to fit them. i included the STEP files so you can make changes if you need to fit other bearings. it is designed to connect with two M4X8 screws and washers and two M3X8 screws directly into the small holes to secure the bearings.Print SettingsRafts: Doesn't MatterSupports: Doesn't MatterResolution: 0.2Infill: 20%,58191,ofir neger
0,17098,Lissajouss Figure (ABC Logo),"Inspired by the ABC Logo (Australian Broadcasting Company)
Generated in Blender using the Math mesh, Cleaned up and added supports (so turn supports off in your slicer). It's a tricky print!!
Pictured has been printed in ABS at 0.2mm layer height
A couple interesting websites to visit:
https://en.wikipedia.org/wiki/Lissajous_curve
http://lissajousfigure.netne.net/",16362,Endless3D
0,17099,Deer Ikea - decoration - SAMSPELT,"Decoration deer - inspired from IKEA SAMSPELT decoration.
2 options to print:
1.  Model in one piece
2.  5 pieces model to print and glued together
Model height: 115mm",55750,Bajmb
0,17100,Herat Klein Bottle,"SummaryHerat Klein Bottle, hi there u can print this without support, 2 half, easy and fast. glow theme together.",58258,eden
0,17101,Motorcycle keychain,SummaryMotorcycle keychain,58258,eden
0,17102,Modern Performance Automobile Seat (MP-1) Mult. Recline Angles,"This listing contains 4 files for our Modern Performance Automobile Seat (MP-1).  The 4 files are of complete MP-1 seats that have been reclined at 0, 5, 10, and 15 degrees.  This is to aid our customers who may not be able to readily alter our files to suit the particular needs of their build project.
As we try to do with all of our parts, the width of the seats have been normalized to 1 mm wide.  The modelers has only to determine the width of the seat they need for their build and use this width as the scale factor for the seat.  Typical performance seats are about 560 mm wide in real life.  So if the modeler is building a 1/12 scale model then a good width to start with would be 560/12=46.7.  46.7 would be the scale factor you apply to this file in your slicing software.
https://sites.google.com/site/tdrhtmllearn/home/u-... This link will take you to our website catalog where more info for this product can be found.",19129,TDR Innovations
0,17103,Modern Performance Automobile Seat (MP-2) Mult Recline Angles,"This listing contains 4 files for our Modern Performance Automobile Seat (MP-2). The 4 files are of complete MP-2 seats that have been reclined at 0, 5, 10, and 15 degrees. This is to aid our customers who may not be able to readily alter our files to suit the particular needs of their build project.
As we try to do with all of our parts, the width of the seats have been normalized to 1 mm wide. The modelers has only to determine the width of the seat they need for their build and use this width as the scale factor for the seat. Typical performance seats are about 560 mm wide in real life. So if the modeler is building a 1/12 scale model then a good width to start with would be 560/12=46.7. 46.7 would be the scale factor you apply to this file in your slicing software.
https://sites.google.com/site/tdrhtmllearn/home/u-... This link will take you to our website catalog where more info for this product can be found.",19129,TDR Innovations
0,17104,Modern Performance Automobile Seat (MP-3) Mult Recline Angels,"This listing contains 4 files for our Modern Performance Automobile Seat (MP-3). The 4 files are of complete MP-3 seats that have been reclined at 0, 5, 10, and 15 degrees. This is to aid our customers who may not be able to readily alter our files to suit the particular needs of their build project.
As we try to do with all of our parts, the width of the seats have been normalized to 1 mm wide. The modelers has only to determine the width of the seat they need for their build and use this width as the scale factor for the seat. Typical performance seats are about 560 mm wide in real life. So if the modeler is building a 1/12 scale model then a good width to start with would be 560/12=46.7. 46.7 would be the scale factor you apply to this file in your slicing software.
https://sites.google.com/site/tdrhtmllearn/home/u-... This link will take you to our website catalog where more info for this product can be found.",19129,TDR Innovations
0,17105,Samurai multi-purpose holder,"2 STL file for the price of 1:  mid range poly + extremely low poly
a multi purpose holder I design. can be use as a pen, note, picture, small gadget holder.
hand space dimension is around = 15mm. a Regular wacom pen can fit perfectly. 
if ever hand space is not enough to fit your desired object, dont hesitate to message me, so I can adjust",57877,yu
0,17106,Soporte,Optic mirror support,52722,jcmarigorta
0,17107,Samurai multi-purpose holder (stream),"2 STL file for the price of 1: mid range poly + extremely low poly
a multi purpose holder I design. can be use as a pen, note, picture, small gadget holder.
hand space dimension is around = 15mm. a Regular wacom pen can fit perfectly.
if ever hand space is not enough to fit your desired object, dont hesitate to message me, so I can adjust",57877,yu
0,17108,David Bowie :As the Black Star Sovereign,"SummaryI was really Blown away by this amazing man's final gift to us all. I've only been a Big fan for the past decade, of both David Bowie but also The Venture Brothers. He was known as the Sovereign on the show. I'm working on a full color version of him, which will be on Shapeways soon. The first file I uploaded was a bit hard to print, The second one (the kit) printed well on the first try, you just have to print the little pegs out (from meshmixer) as a separate run, because they are prone to not sticking to the build plate. Assembly was pretty easy, once I figured out that using the table to push the pegs in works best. Check out https://www.facebook.com/unicronstudios/ for updates",58281,UniCronStudios
0,17109,Gameboy PipBoy: Fallout Mario Mash Up,"SummaryI made this specifically for holding my iphone 4s. Pressing down on the gameboy buttons activates Siri. This was kit Bashed from a terrific model by http://www.thingiverse.com/cpregnan and a gameboy for the Raspberry Pi by http://www.thingiverse.com/adafruit/about I applied hobby hinges with glue, to hold the GB to the PB. It made it through Dragon Con. :) Going back To Dragon Con 2015 for round 2!",58281,UniCronStudios
0,17110,Octave Systems Multi-Size Filament Reels Holder for Makerbot 2,"SummaryOctave Systems Universal Filament holder, for For Makerbot 2,2x holds both mini 20mm diameter hole and larger 1kg reels",58281,UniCronStudios
0,17111,PERSOCOM Cosplay Ears (Data Ports),"SummaryThese are printable hollow (0 infill) ears (0.30 mm height printed perfect) They are lightweight and print without supports or rafts. I might consider making openable versions of it later (to store your USB, Ipod nano, etc. I've branded them with my company logo. But you get them for free. it opened fine for me as a .thing file, but I just exported an STL for those who had trouble.Instructionsit should print as is, no need for supports and hollow.",58281,UniCronStudios
0,17112,wimixed wabbits,"SummaryI added some more detail to the feet and cotton tails. Also sliced off the edge at the top, to reduce the overhang/better fit an egg shape. I scaled them up about 20% to better fit an average chicken. Be sure to check out, ROBO BUNNY 3000 HOLDs 1 egg. by zello3d @2bitent @planetscore @eddnorris #3dPrinting #indieDev http://www.thingiverse.com/thing:303443 InstructionsI brought the originals into Sculptris, did a quick addition of toes and a more cottony tail. Then brought it over to Mesh Mixer, sliced off the top edge, and ran a close edges pass it. It didn't seem to do a great job of that, but I'm on my GF's laptop, so I couldn't fix it. They still printed well, just a few holes on the top edge.",58281,UniCronStudios
0,17113,Dyson to Shop-Vac (40mm Hose) Vacuum Adapter,"This adapter connects your Dyson V6 to a 40mm hose (the common size hose for Shop Vac and other vacuums).  Great for cleaning your car!
It is designed to be printed without support.  I used a 200um setting with dense infill and it works great.
Happy cleaning...",58347,nli-leger
0,17114,Sport Trac Bed Anchor,SummaryA replacement bed side anchor point for 2001 Ford Sport Trac.InstructionsI suggest printing it with a solid (100%) infill.,58352,Greg Varnadoe
0,17115,Nightlight3,"This medium size (about 150 mm high) table lamp would make a good child's nightlight. It uses a remote controlled LED that can change colors, change brightness, and turn on and off. Here is the LED unit:
http://www.amazon.com/gp/product/B00R7F7PNQ?psc=1&redirect=true&ref_=oh_aui_detailpage_o01_s00
It requires 3 AAA batteries.
Here is a video of the light changing colors by itself:
https://youtu.be/engsnWaJQJA
The LED unit fits inside the lamp and can be easily removed. The lamp printed in slightly less than 14 hours using a layer height of 0.200 mm. I used white PLA filament, but clear is also a good choice. Other colors work OK, but they do affect the colors of the LED unit.
If you use colored filament you might want to substitute a plain white LED. These are less expensive than the multi-colored one above. Here is one source to get them:
http://www.lowes.com/pd_406110-43768-NS511-R6-306_1z0y4gqZ1z10d2u__?productId=4177463&pl=1
This is a standard 68mm/2.75"" diameter LED ""puck"" light that is powered by 3 AAA batteries.",16681,Birk Binnard
0,17116,P3STEEL endstop Z suport,SummaryPrint the motor part with the i3 letters upside down,40607,andrés_prieto yanes
0,17118,C-Bot Logo Sign,SummarySign for the C-Bot 3D printer. Mounts to the front of the printer with two screws. Scale up or down according to your needs.,51622,Eli Wilson
0,17119,Louche Loch Ness,"SummaryThis thing was made with Tinkercad. Edit it online https://www.tinkercad.com/things/a1gGziavAf0 For the Kitchen I was looking for a fun Louche (work in french) Then I have seen that in some magazine and I have decided to make one of my own. There is many idea coming onto my mind for the animals that can be used in the kitchen... This place is going to be a zoo very soon. Do not forget to have a look onto my website (in french) www.archireel.be Place a comment, if you want me to edit it also in english Enjoy the ThingsPrint SettingsRafts: Doesn't MatterSupports: Doesn't MatterNotes: I have done the print with basic settings for the PLA 190 and 50 degrees for the board
Result is very good, but this is more like a spoon... I'll rework that model very soon",13593,Julien Doolaeghe
0,17120,P3Steel Printed parts,SummaryPrinted parts for our P3Steel and P3Steel PRO kit: http://kitprinter3d.com/ X-Carriage and X-Motor ready for a cable chain,58466,Rafa “Kitprinter” de Pablos
0,17121,Yacht,SummaryYacht,18777,frederic_poignie
0,17122,Octopus Tea Light,"Charm and character is given to any simple tea light with this playful octopus design. It is easily printable by any consumer grade machine and looks good in a variety of colours.
This design is intended for electric tea lights only. Please do not put a live flame near your 3D prints.
The print costs approximately < $2.00 in PLA filament and took 5 hours to print on my Delta style printer
I set the infill at 20% and used supports under the legs. The print is 53mm in height and 86mm wide.",57132,deadlygeek
0,17123,Raspberry-shaped Raspberry Pi Case,"This case holds the Raspberry Pi model 2 micro controller. The top slides and snaps into place (see directions at bottom). 
Full Story: http://www.mkrclub.com/2016/01/a-fancy-3d-printed-...
Directions for fitting cover on base:  - Slide the bottom of the raspberry cover into the slots in the base and then click the top of the raspberry down into  place. This should hold snugly, but there are also screw holes if more firm cover is needed.",11245,Maker Club
0,17127,I Love Pink Keychain Hanger,Doesn't everybody love pink once in a while?,46360,PAPERCLIP.at
0,17129,1_coupler_25x16x5x4.5mm_arduino_28 Slider Rack,1_coupler_25x16x5x4.5mm_arduino_28 Slider Rack,58121,3DArts_3DPrinting
0,17130,SSD Computer Tray,A 100x110cm Solid State Drive Tray for your PC,58515,emilio_brett-hall
0,17131,proline xj roof rack,fits proline xj body and has built in light bar for led strip. will also fit many other bodys ,50086,BKRC Kustoms
0,17132,bomber exhaust,youll need to duplicate part then mirror part so youll have both sides ,50086,BKRC Kustoms
0,17133,Lucario Pokèmon,Lucario Evolution Pokèmon Riolu Fan Art/Made with but with the pedestal and an optional thing because the character is standing alone on a pedestal is used only if you want to keep it safe :),28106,XeratDragons
0,17134,Halloween pumpkin cookies cutter,"Default dimension:
67x59x10 mm
No support needed.",14134,martin_mašek
0,17135,Three soaps holder with tray,"Default dimensions:
55x110x60 mm
No support needed",14134,martin_mašek
0,17136,Filigree Vulture Skull,"One of a series of filigreed bird skulls I have been working on. I usually print it in two halves (split down the center lengthwise) to make it easierto clean up the support, but it isnt essential. Photos of the finished product are coming.",58605,Khera
0,17137,The Kinks,"The Kinks Logo
Two files: One with a stand, one without a stand. (Pictured printed with ABS without stand)
The Kinks were an English rock band formed in Muswell Hill, North London, in 1963 by brothers Dave and Ray Davies. They are regarded as one of the most important and influential rock groups of the era.[1][2] The band emerged in 1964 during the height of British rhythm and blues and Merseybeat, and were briefly part of the British Invasion of the US until their touring ban in 1965. Their third single, the Ray Davies penned ""You Really Got Me"",[2][3] became an international hit, topping the charts in the United Kingdom and reaching the Top 10 in the United States.[4] Between the mid-1960s and early 1970s, the group released a string of hit singles; studio albums drew good reviews but sold less than compilations of their singles. They gained a reputation for reflecting English culture and lifestyle, fuelled by Ray Davies' observational writing style.[2] Albums such as Face to Face, Something Else, The Kinks Are the Village Green Preservation Society, Arthur, Lola Versus Powerman and the Moneygoround and Muswell Hillbillies, along with their accompanying singles, are considered among the most influential recordings of the period.[1][3][5]
Please check out my other band designs https://pinshape.com/users/16362-neilblue
Thanks",16362,Endless3D
0,17138,Riolu and Lucario,Action Figure for Collector Riolu and Lucario who love each other and an action figure and no movable and for collectors and fans,28106,XeratDragons
0,17139,Open R\C New Wheels (Rims & Tire),A new wheels (Rims & Tire) for Open R\C,12414,Shubbak
0,17140,Angle skate protection,Don't get damage any more your angles of piece of furniture when you put yours shoes! Use a angle skate protection!,27213,jeanjacques.bodin
0,17141,Mjolnir - Thor's hammer,A pendant of Thor's hammer Mjolnir. Inscription in Younger Futhark as a Viking would supposedly have written it.,27246,ChriZ3D
0,17142,Horse,SummaryHorse,18777,frederic_poignie
0,17143,SOUTH BEND LATHE MODEL 9C ( 1937-1940 ) CHANGE GEARS PART 2,"SummaryThis is the second part of a set of change gears for cutting threads on an 8TPI imperial leadscrew lathe these was designed for a South Bend lathe model 9C. The teeth have 14.5 degree pressure angle The gear has a DP of 18 The module is 1.411 True involute form are 3/8"" wide with a centre bore of 0.5625"" key is 1/8""wide Will put up in sets of 5 This set contains 36,40,44,46,48. If you have a need for any other gears please let me know and I can look at it for you.Print SettingsRafts: Doesn't MatterSupports: NoResolution: I used a 0.3Infill: 100 %Notes: the centre hole will print under size so will need cleaning out to fit the shafts and of course clean up around the teeth.",37629,TIMBOLOGIST
0,17144,Legend of Zelda Triforce LED Tap Light,"If you, your boyfriend, girlfriend, dad, and/or significant other played any of the old Nintendo Zelda games, then they'll know exactly what this is. This is the coveted triforce! This is my own design and I 3D print these to order at my shop on Etsy. 
https://www.etsy.com/listing/265527364/triforce-le...
I thought I would also share with the 3D printing community as well. As for the print settings, Triforce: 0-10% infill, 2 shells, lay flat on the print bed, no support, Gold PLA Tap Light Base: 20% infill, 3 shells, flange side against the bed, support required, white PLA As for details, this is an LED touch light. All you do to turn it on is gently press down on the power symbol and listen for a click to activate or turn off the light. The 3D printed triforce is made out of gold translucent PLA which has great optical properties for this design. Lastly, this light requires 3 x AA batteries. Batteries are not included. Please plan to purchase batteries if this is a gift or you plan to use right away!!! If you have any questions or concerns, please let me know! As always, thank you for shopping. Justin",16414,shookdesign
0,17145,2_coupler_25x16x5x6mm_dd,"coupler for nema 17 (5mm spindle D shape) to 6mm shaft D shape for 3D Printers and sliders etc.
can fasten with 2mm screw and nuts",58121,3DArts_3DPrinting
0,17146,3_coupler_25x16x5x5mm_arduino28,"3_coupler_25x16x5x5mm_arduino28
5mm 28BYJ-48 motor shaft to 5mm thereded shaft",58121,3DArts_3DPrinting
0,17147,4_coupler_25x16x5x6mm_arduino 28BYJ-48,"Coupler for 28BYJ-48 (5mm spindle) to 6mm shaft for 3D Printers and sliders etc.
5mm 28BYJ-48 motor shaft to 6mm threded shaft
can fasten with 2mm screw and nuts
Dia 16mm
Hight 25mm
motor side shaft 5mm
to 6mm",58121,3DArts_3DPrinting
0,17148,Star Wars Imperial Binders,"UPDATE: 3 Options available.
Binders1 is meant to be a one piece print with a built in hinge. Not sure how well that works in some prints - but those with support materials should be fine (like the one I use most Objet24)
(Untested) Binders2 has the parts needed to assemble together to make a complete Binders. So with a hinge pin to be glued in.
Plus for convenience, I have now included the 3 parts that are used to make the Binders as well.
You will need to put foam inside for comfort of the ""prisoners"" - I planed for 1"" thick soft black.
There are holes in the ""clasp"" area to glue in std 2mm Dia x 3mm magnets to hold it closed. (http://bit.ly/1RZ2hbG) ... or drill it to fit 3x3 magnets (http://bit.ly/1mbuUnO)",28231,Grey_Starr
0,17149,Whistle - Klingon & Star Wars,"SummaryBecause Klingon's and Imperial offices alike need to call in their troops - I created this whistle for them... The design is based on the whistle I used for coaching long ago. It was loud and simple in design. I made it in halves because the Objet24 printer uses support material - and cleaning the inside would have been terrible - and shorter parts print quicker. I designed it such that they snap together and no glue is needed - though adding glue will guarantee it won't come apart. I also made them in a single file rather than as separate parts so it was easier to share. Now go out there and get those troops into shape!Post-PrintingThis is my print - after cleaning all the support material off. and here they are assembled... It's true - I didn't clean them very well - but the design worked perfectly, and no glue was needed - and LOUD! Excellent!",28231,Grey_Starr
0,17150,Klingon TOS Buckle,"SummaryThis is the TOS Star Trek Klingon belt buckle. I used a lot of reference images to make this as accurate as I could. I made it pretty thick so it would be more durable for use. The original buckle was made from bubble wrap... so to get the right look you would need to weather the finished paint job. I've cast mine already, but have yet to paint any. It might take some digging - but there are lots of useful Klingon stuff at http://www.kag.org/ (including my Klingon rank files)InstructionsDesigned in Creo 2.0, overlaying a high res screen capture of the real buckle to make it as accurate as possible.",28231,Grey_Starr
0,17151,Castle Walls,"SummaryWith a paddle in each hand, a ""child"" can scrape up the sand for the walls, and at the same time add the tessellation wall patterns for the perfect castle look! InstructionsThe paddles were designed in Creo 2.0 ... the size of the paddle was decided on by two factors - the print bed of MakerBot Replicator Desktop 3D Printer, and that which would work best for the tessellation pattern of the bricks. The pattern could be made nice and continuous by overlapping the mortar edges... both on the sides and top/bottom. A window fit well into a pattern, and makes for a nice external visual... a Door would normally be literally cut into the wall to go through - and would look wrong as a stamping. I'm just being trained on a 3D printer this week - so I hope maybe my work will let me print a test, to be sure I got the paddle and handle strong enough for real use!",28231,Grey_Starr
0,17152,Klingon Bookmark,Summaryinspired by the Ghostly Vinyl BookMark that Koni_Forte posted here: http://www.thingiverse.com/thing:571742 ... I had to create one for KAG. Even Klingons hate to loose their page!! Qapla' !!!!,28231,Grey_Starr
0,17153,Toast Press - Klingon,"Summaryinspired by the Stormtrooper toast press that gadgetaddict posted here: http://www.thingiverse.com/thing:709819 ... I had to create one for KAG. Squish your bread between the toast press and a plate, remove the toast press, and toast your bread! Making your toast Klingon appropriate!InstructionsDesigned in Creo2.0 (I have yet to print, as I am waiting for a new Objet24 to arrive)",28231,Grey_Starr
0,17154,Glasses / Sunglasses,SummarySome sunglasses I designed myself enjoy!! Print SettingsPrinter Brand: RepRapPrinter: Prusa I3Rafts: NoSupports: YesResolution: 0.2 / 0.1,58764,liamrichards25
